id,text_len,summary_len
train_10778,454,63
train_10779,863,215
train_10780,467,135
train_10781,580,150
train_10782,533,153
train_10783,532,72
train_10784,727,185
train_10785,713,144
train_10786,401,118
train_10787,856,123
train_10788,712,147
train_10789,241,68
train_10790,663,130
train_10791,1138,179
train_10792,719,115
train_10793,543,89
train_10794,924,144
train_10795,556,89
train_10796,1417,191
train_10797,419,93
train_10798,552,98
train_10799,891,153
train_10800,748,92
train_10801,602,93
train_10802,373,107
train_10803,539,115
train_10804,423,99
train_10805,503,125
train_10806,322,68
train_10807,295,77
train_10808,748,141
train_10809,1291,233
train_10810,733,119
train_10811,565,152
train_10812,415,94
train_10813,1299,200
train_10814,598,144
train_10815,614,98
train_10816,239,119
train_10817,566,127
train_10818,358,136
train_10819,437,136
train_10820,1076,246
train_10821,469,103
train_10822,658,139
train_10823,273,53
train_10824,519,92
train_10825,799,143
train_10826,1021,107
train_10827,468,157
train_10828,982,145
train_10829,324,55
train_10830,483,121
train_10831,250,56
train_10832,526,108
train_10833,977,158
train_10834,493,104
train_10835,1517,189
train_10836,1138,142
train_10837,626,129
train_10838,1068,174
train_10839,421,79
train_10840,891,115
train_10841,712,88
train_10842,814,191
train_10843,258,48
train_10844,1082,211
train_10845,1408,232
train_10846,575,103
train_10847,265,82
train_10848,243,51
train_10849,833,119
train_10850,574,94
train_10851,480,71
train_10852,520,132
train_10853,649,122
train_10854,633,104
train_10855,724,123
train_10856,240,86
train_10857,280,80
train_10858,939,150
train_10859,1043,150
train_10860,379,79
train_10861,2551,257
train_10862,595,111
train_10863,487,109
train_10864,473,89
train_10865,716,178
train_10866,1468,144
train_10867,645,140
train_10868,570,143
train_10869,1523,184
train_10870,446,72
train_10871,583,112
train_10872,653,132
train_10873,437,102
train_10874,1110,158
train_10875,620,123
train_10876,693,105
train_10877,630,137
train_10878,668,132
train_10879,517,137
train_10880,247,70
train_10881,506,84
train_10882,706,158
train_10883,637,180
train_10884,857,169
train_10885,783,96
train_10886,944,159
train_10887,536,119
train_10888,492,83
train_10889,1485,225
train_10890,345,58
train_10891,931,84
train_10892,959,139
train_10893,1153,182
train_10894,536,85
train_10895,1631,235
train_10896,919,126
train_10897,618,93
train_10898,1368,194
train_10899,600,87
train_10900,1145,211
train_10901,896,150
train_10902,486,127
train_10903,1235,129
train_10904,620,128
train_10905,235,107
train_10906,455,126
train_10907,434,133
train_10908,1327,197
train_10909,246,50
train_10910,285,66
train_10911,223,89
train_10912,678,152
train_10913,240,70
train_10914,448,92
train_10915,514,100
train_10916,936,176
train_10917,785,117
train_10918,1348,276
train_10919,439,108
train_10920,628,133
train_10921,887,196
train_10922,599,89
train_10923,623,110
train_10924,536,131
train_10925,269,91
train_10926,620,98
train_10927,450,69
train_10928,532,141
train_10929,1385,217
train_10930,1305,256
train_10931,1242,372
train_10932,738,185
train_10933,432,158
train_10934,656,150
train_10935,530,115
train_10936,871,153
train_10937,543,140
train_10938,769,169
train_10939,662,170
train_10940,1574,311
train_10941,768,121
train_10942,259,58
train_10943,1280,180
train_10944,386,70
train_10945,396,119
train_10946,1578,315
train_10947,652,129
train_10948,964,189
train_10949,508,115
train_10950,1795,437
train_10951,284,89
train_10952,606,100
train_10953,1298,278
train_10954,264,66
train_10955,1867,265
train_10956,1923,316
train_10957,797,145
train_10958,357,84
train_10959,251,85
train_10960,459,86
train_10961,724,147
train_10962,561,117
train_10963,456,125
train_10964,591,117
train_10965,768,163
train_10966,1027,207
train_10967,563,163
train_10968,589,147
train_10969,705,164
train_10970,973,202
train_10971,876,153
train_10972,591,126
train_10973,574,113
train_10974,429,62
train_10975,906,135
train_10976,710,128
train_10977,940,95
train_10978,243,85
train_10979,1060,165
train_10980,334,87
train_10981,317,67
train_10982,768,140
train_10983,580,101
train_10984,304,65
train_10985,487,101
train_10986,287,67
train_10987,810,121
train_10988,545,104
train_10989,685,109
train_10990,633,97
train_10991,408,93
train_10992,740,140
train_10993,1426,220
train_10994,553,114
train_10995,295,75
train_10996,822,93
train_10997,923,169
train_10998,430,108
train_10999,481,76
train_11000,883,130
train_11001,1263,180
train_11002,1070,163
train_11003,663,106
train_11004,349,65
train_11005,491,118
train_11006,381,80
train_11007,462,102
train_11008,501,117
train_11009,1181,221
train_11010,707,130
train_11011,1436,191
train_11012,448,82
train_11013,591,97
train_11014,635,134
train_11015,733,121
train_11016,1250,207
train_11017,908,139
train_11018,1168,200
train_11019,832,140
train_11020,1092,182
train_11021,859,161
train_11022,882,72
train_11023,238,37
train_11024,758,158
train_11025,1075,222
train_11026,799,120
train_11027,474,95
train_11028,534,81
train_11029,502,106
train_11030,771,183
train_11031,273,34
train_11032,999,172
train_11033,543,138
train_11034,1091,196
train_11035,692,149
train_11036,766,145
train_11037,599,111
train_11038,1214,230
train_11039,534,131
train_11040,777,82
train_11041,260,68
train_11042,283,56
train_11043,948,169
train_11044,474,111
train_11045,332,86
train_11046,1026,155
train_11047,412,55
train_11048,399,70
train_11049,923,140
train_11050,212,65
train_11051,603,111
train_11052,277,81
train_11053,1524,196
train_11054,568,85
train_11055,691,121
train_11056,1488,350
train_11057,245,60
train_11058,989,83
train_11059,1196,244
train_11060,601,135
train_11061,589,119
train_11062,408,77
train_11063,1144,211
train_11064,803,58
train_11065,919,125
train_11066,347,82
train_11067,549,143
train_11068,903,131
train_11069,544,81
train_11070,1276,284
train_11071,516,94
train_11072,1540,298
train_11073,428,122
train_11074,1385,235
train_11075,724,192
train_11076,958,166
train_11077,945,152
train_11078,320,119
train_11079,468,95
train_11080,616,123
train_11081,474,133
train_11082,580,139
train_11083,728,131
train_11084,402,93
train_11085,620,121
train_11086,1066,289
train_11087,560,106
train_11088,690,123
train_11089,576,129
train_11090,641,67
train_11091,346,75
train_11092,360,74
train_11093,1042,153
train_11094,615,137
train_11095,328,70
train_11096,730,171
train_11097,618,140
train_11098,1033,123
train_11099,1005,193
train_11100,1250,169
train_11101,600,57
train_11102,223,53
train_11103,243,82
train_11104,671,135
train_11105,805,113
train_11106,446,100
train_11107,363,61
train_11108,832,166
train_11109,1222,184
train_11110,600,119
train_11111,731,146
train_11112,756,139
train_11113,489,115
train_11114,1029,168
train_11115,613,110
train_11116,1007,173
train_11117,652,161
train_11118,322,58
train_11119,542,99
train_11120,418,92
train_11121,465,102
train_11122,554,90
train_11123,878,136
train_11124,760,146
train_11125,219,55
train_11126,1247,245
train_11127,476,78
train_11128,463,102
train_11129,487,91
train_11130,645,123
train_11131,732,124
train_11132,659,131
train_11133,540,100
train_11134,305,48
train_11135,563,136
train_11136,393,68
train_11137,532,98
train_11138,329,65
train_11139,677,170
train_11140,667,145
train_11141,811,162
train_11142,517,103
train_11143,652,113
train_11144,288,60
train_11145,759,138
train_11146,273,71
train_11147,1099,203
train_11148,723,192
train_11149,204,68
train_11150,979,177
train_11151,720,144
train_11152,327,76
train_11153,543,106
train_11154,626,138
train_11155,322,78
train_11156,922,129
train_11157,639,130
train_11158,1124,206
train_11159,578,116
train_11160,758,158
train_11161,1060,196
train_11162,387,79
train_11163,363,71
train_11164,224,41
train_11165,593,118
train_11166,259,63
train_11167,503,95
train_11168,440,101
train_11169,705,112
train_11170,243,63
train_11171,414,68
train_11172,898,186
train_11173,221,75
train_11174,307,73
train_11175,977,169
train_11176,242,97
train_11177,933,173
train_11178,675,85
train_11179,450,52
train_11180,1434,282
train_11181,540,107
train_11182,381,74
train_11183,486,121
train_11184,648,141
train_11185,684,121
train_11186,670,122
train_11187,1462,264
train_11188,812,181
train_11189,482,86
train_11190,760,145
train_11191,779,152
train_11192,825,155
train_11193,246,76
train_11194,440,113
train_11195,253,119
train_11196,610,100
train_11197,460,93
train_11198,551,89
train_11199,2192,347
train_11200,269,87
train_11201,929,187
train_11202,454,115
train_11203,564,143
train_11204,568,95
train_11205,508,113
train_11206,569,135
train_11207,959,213
train_11208,358,63
train_11209,1017,186
train_11210,724,180
train_11211,643,121
train_11212,545,113
train_11213,1400,302
train_11214,982,207
train_11215,382,44
train_11216,910,80
train_11217,1271,284
train_11218,522,96
train_11219,448,116
train_11220,497,74
train_11221,1377,240
train_11222,1381,164
train_11223,522,66
train_11224,457,77
train_11225,982,171
train_11226,453,100
train_11227,830,182
train_11228,323,74
train_11229,540,64
train_11230,312,81
train_11231,401,108
train_11232,317,62
train_11233,541,92
train_11234,614,150
train_11235,251,85
train_11236,531,117
train_11237,219,86
train_11238,702,176
train_11239,735,86
train_11240,1366,224
train_11241,1295,189
train_11242,1089,155
train_11243,280,108
train_11244,784,118
train_11245,1046,156
train_11246,747,123
train_11247,797,219
train_11248,995,211
train_11249,754,165
train_11250,325,92
train_11251,500,90
train_11252,525,201
train_11253,608,87
train_11254,532,104
train_11255,1297,293
train_11256,1087,159
train_11257,826,200
train_11258,499,107
train_11259,592,80
train_11260,625,162
train_11261,757,110
train_11262,399,107
train_11263,276,62
train_11264,519,111
train_11265,553,127
train_11266,462,106
train_11267,1223,273
train_11268,551,124
train_11269,514,90
train_11270,1371,249
train_11271,397,91
train_11272,464,92
train_11273,932,223
train_11274,1182,266
train_11275,823,129
train_11276,418,84
train_11277,604,124
train_11278,824,193
train_11279,886,167
train_11280,784,129
train_11281,916,198
train_11282,1429,281
train_11283,610,133
train_11284,570,122
train_11285,301,94
train_11286,1539,263
train_11287,1159,291
train_11288,2042,434
train_11289,650,177
train_11290,820,127
train_11291,690,127
train_11292,432,91
train_11293,3776,732
train_11294,935,171
train_11295,502,103
train_11296,875,198
train_11297,737,153
train_11298,1118,216
train_11299,1166,215
train_11300,685,203
train_11301,340,108
train_11302,637,132
train_11303,431,114
train_11304,1145,211
train_11305,590,152
train_11306,893,172
train_11307,645,166
train_11308,912,146
train_11309,867,171
train_11310,1017,237
train_11311,1586,190
train_11312,882,160
train_11313,543,168
train_11314,737,124
train_11315,527,108
train_11316,524,78
train_11317,340,74
train_11318,1364,216
train_11319,320,105
train_11320,1380,267
train_11321,1170,254
train_11322,608,126
train_11323,388,78
train_11324,596,133
train_11325,1443,216
train_11326,849,193
train_11327,584,176
train_11328,523,85
train_11329,879,184
train_11330,750,162
train_11331,534,97
train_11332,552,100
train_11333,697,74
train_11334,227,51
train_11335,451,157
train_11336,690,117
train_11337,753,157
train_11338,1365,111
train_11339,957,144
train_11340,950,171
train_11341,440,67
train_11342,732,116
train_11343,876,164
train_11344,440,126
train_11345,292,161
train_11346,612,173
train_11347,327,97
train_11348,661,179
train_11349,478,152
train_11350,1001,185
train_11351,626,150
train_11352,622,134
train_11353,654,105
train_11354,777,134
train_11355,669,152
train_11356,675,146
train_11357,764,114
train_11358,788,144
train_11359,258,58
train_11360,1049,186
train_11361,621,111
train_11362,542,102
train_11363,448,67
train_11364,535,121
train_11365,827,122
train_11366,271,38
train_11367,1037,195
train_11368,470,50
train_11369,534,103
train_11370,421,63
train_11371,480,125
train_11372,472,124
train_11373,498,71
train_11374,444,95
train_11375,456,74
train_11376,450,92
train_11377,466,106
train_11378,574,134
train_11379,312,71
train_11380,340,77
train_11381,273,89
train_11382,781,159
train_11383,1237,221
train_11384,818,135
train_11385,248,110
train_11386,825,128
train_11387,406,76
train_11388,1022,205
train_11389,1028,191
train_11390,892,197
train_11391,248,55
train_11392,977,205
train_11393,1969,293
train_11394,572,68
train_11395,613,110
train_11396,515,129
train_11397,1013,197
train_11398,1291,224
train_11399,1050,247
train_11400,795,138
train_11401,897,230
train_11402,522,108
train_11403,995,161
train_11404,863,83
train_11405,648,157
train_11406,362,68
train_11407,699,155
train_11408,699,148
train_11409,763,177
train_11410,505,105
train_11411,1022,234
train_11412,906,170
train_11413,772,161
train_11414,667,141
train_11415,308,66
train_11416,1113,173
train_11417,640,151
train_11418,338,98
train_11419,901,155
train_11420,868,124
train_11421,1054,236
train_11422,601,119
train_11423,249,60
train_11424,981,175
train_11425,940,159
train_11426,1043,128
train_11427,480,98
train_11428,598,142
train_11429,538,99
train_11430,849,113
train_11431,485,116
train_11432,593,126
train_11433,374,88
train_11434,999,229
train_11435,432,82
train_11436,257,79
train_11437,1095,167
train_11438,589,107
train_11439,610,119
train_11440,943,187
train_11441,699,133
train_11442,1037,121
train_11443,241,123
train_11444,342,57
train_11445,833,184
train_11446,441,104
train_11447,884,208
train_11448,534,113
train_11449,776,146
train_11450,693,120
train_11451,682,105
train_11452,636,128
train_11453,763,135
train_11454,1138,173
train_11455,479,105
train_11456,905,166
train_11457,580,115
train_11458,645,119
train_11459,593,106
train_11460,617,110
train_11461,582,130
train_11462,611,145
train_11463,823,138
train_11464,646,87
train_11465,686,67
train_11466,748,127
train_11467,565,124
train_11468,232,70
train_11469,881,131
train_11470,609,100
train_11471,2092,251
train_11472,507,105
train_11473,517,130
train_11474,2313,368
train_11475,290,72
train_11476,638,125
train_11477,772,127
train_11478,277,53
train_11479,771,174
train_11480,684,135
train_11481,722,112
train_11482,576,117
train_11483,983,228
train_11484,465,106
train_11485,550,67
train_11486,289,98
train_11487,1409,141
train_11488,813,153
train_11489,1518,225
train_11490,699,97
train_11491,785,138
train_11492,719,122
train_11493,543,94
train_11494,727,135
train_11495,1111,169
train_11496,844,153
train_11497,1030,177
train_11498,794,150
train_11499,680,81
train_11500,532,109
train_11501,515,111
train_11502,1305,267
train_11503,717,167
train_11504,436,118
train_11505,599,82
train_11506,604,84
train_11507,896,152
train_11508,253,94
train_11509,400,132
train_11510,1027,131
train_11511,692,192
train_11512,302,76
train_11513,339,65
train_11514,1295,185
train_11515,895,213
train_11516,943,228
train_11517,875,142
train_11518,656,113
train_11519,1005,179
train_11520,339,97
train_11521,1077,191
train_11522,543,110
train_11523,1237,175
train_11524,517,80
train_11525,742,156
train_11526,583,60
train_11527,790,139
train_11528,614,120
train_11529,754,151
train_11530,1509,327
train_11531,1135,182
train_11532,789,132
train_11533,730,139
train_11534,1368,218
train_11535,449,100
train_11536,229,92
train_11537,1697,382
train_11538,539,104
train_11539,295,88
train_11540,930,83
train_11541,511,76
train_11542,515,117
train_11543,546,84
train_11544,848,153
train_11545,641,177
train_11546,1408,205
train_11547,1052,141
train_11548,956,158
train_11549,810,203
train_11550,494,90
train_11551,474,95
train_11552,264,66
train_11553,760,175
train_11554,241,55
train_11555,334,74
train_11556,705,117
